name,description,published,author,url,github_ind,github_url,downloads,stars,last_commit,downloads_per_star
BIRDS,"It helps making the evaluation and preparation of biodiversity data
   easy, systematic and reproducible. It also helps the users to overlay the 
   point observations into a custom grid that is useful for further analysis. 
   The review summarise statistics that helps evaluate whether a set of species 
   observations is fit-for-use and take decisions upon its use of on further 
   analyses. It does so by quantifying the sampling effort (amount of effort
   expended during an event) and data completeness (data gaps) to help judge 
   whether the data is representative, valid and fit for any intended purpose. 
   The 'BIRDS' package is most useful when working with heterogeneous data sets 
   with variation in the sampling process, i.e. where data have been collected 
   and reported in various ways and therefore varying in sampling effort 
   and data completeness (i.e. how well the reported observations describe the 
   true state). Primary biodiversity data (PBD) combining data from different 
   data sets, like e.g. Global Biodiversity Information Facility (GBIF) mediated
   data, commonly vary in the ways data has been generated - containing 
   opportunistically collected presence-only data together with and data from 
   systematic monitoring programs. The set of tools provided is aimed at 
   understanding the process that generated the data (i.e. observing, recording 
   and reporting species into databases). There is a non-vital function on this 
   package (makeDggrid()) that depends the package 'dggridR' that is no longer on CRAN. 
   You can find it here <https://github.com/r-barnes/dggridR>. References: 
   Ruete (2015) <doi:10.3897/BDJ.3.e5361>; Szabo, Vesk, Baxter & Possingham (2010) 
   <doi:10.1890/09-0877.1>; Telfer, Preston 6 Rothery (2002) <doi:10.1016/S0006-3207(02)00050-2>.",2020-03-20,Debora Arlt,https://github.com/greensway/BIRDS,TRUE,https://github.com/greensway/birds,1614,3,2020-06-04T21:19:56Z,538
biscale,"Provides a 'ggplot2' centric approach to bivariate mapping. This is a 
    technique that maps two quantities simultaneously rather than the single value 
    that most thematic maps display. The package provides a suite of tools 
    for calculating breaks using multiple different approaches, a selection of 
    palettes appropriate for bivariate mapping and a scale function for 'ggplot2' 
    calls that adds those palettes to maps. A tool for creating bivariate legends 
    is also included.",2020-05-06,Christopher Prener,https://github.com/slu-openGIS/biscale,TRUE,https://github.com/slu-opengis/biscale,5627,58,2020-05-06T17:02:54Z,97.01724137931035
BisqueRNA,"Provides tools to accurately estimate cell type abundances 
    from heterogeneous bulk expression. A reference-based method utilizes
    single-cell information to generate a signature matrix and transformation
    of bulk expression for accurate regression based estimates. A marker-based
    method utilizes known cell-specific marker genes to measure relative
    abundances across samples.
    For more details, see Jew and Alvarez et al (2019) <doi:10.1101/669911>.",2020-05-04,Brandon Jew,https://www.biorxiv.org/content/10.1101/669911v1,TRUE,https://github.com/cozygene/bisque,5749,23,2020-05-04T04:24:22Z,249.95652173913044
bitmexr,"A client for cryptocurrency exchange BitMEX
    <https://www.bitmex.com/> including the ability to obtain historic
    trade data and place, edit and cancel orders. BitMEX's Testnet and
    live API are both supported.",2020-05-25,Harry Fisher,"https://github.com/hfshr/bitmexr, https://hfshr.github.io/bitmexr",TRUE,https://github.com/hfshr/bitmexr,718,2,2020-06-02T17:53:55Z,359
bitsqueezr,"Provides a implementation of floating-point quantization algorithms for use in precision-preserving 
             compression, similar to the approach taken in the 'netCDF operators' (NCO) software package and 
             described in Zender (2016) <doi:10.5194/gmd-2016-63>.",2020-01-17,Daniel Baston,https://github.com/dbaston/bitsqueezr,TRUE,https://github.com/dbaston/bitsqueezr,6571,0,2019-09-30T17:35:23Z,NA
BivRec,"A collection of models for bivariate alternating recurrent event data analysis. 
             Includes non-parametric and semi-parametric methods.",2020-01-15,Sandra Castro-Pearson,https://github.com/SandraCastroPearson/BivRec,TRUE,https://github.com/sandracastropearson/bivrec,7594,1,2020-01-19T18:18:52Z,7594
bjscrapeR,"Drawing heavy influence from 'blscrapeR', this package scrapes crime data from <https://www.bjs.gov/>. Specifically, it scrapes data from the National Crime Victimization Survey which tracks personal and household crime in the USA. The idea is to utilize the 'tidyverse' methodology to create an efficient work flow when dealing with crime statistics.",2018-06-06,Dylan McDowell,https://github.com/dylanjm/bjscrapeR,TRUE,https://github.com/dylanjm/bjscraper,8124,4,2019-06-28T04:46:29Z,2031
bkmr,"Implementation of a statistical approach 
  for estimating the joint health effects of multiple 
  concurrent exposures.",2017-03-24,Jennifer F. Bobb,https://github.com/jenfb/bkmr,TRUE,https://github.com/jenfb/bkmr,16825,12,2020-05-25T20:57:54Z,1402.0833333333333
blandr,"Carries out Bland Altman analyses (also known as a Tukey
    mean-difference plot) as described by JM Bland and DG Altman in
    1986 <doi:10.1016/S0140-6736(86)90837-8>. This package was created in 
    2015 as existing Bland-Altman analysis functions did not calculate 
    confidence intervals. This package was created to rectify this, 
    and create reproducible plots. This package is also available as a module
    for the 'jamovi' statistical spreadsheet (see <https://www.jamovi.org>
    for more information).",2018-05-10,Deepankar Datta,https://github.com/deepankardatta/blandr/,TRUE,https://github.com/deepankardatta/blandr,15914,10,2020-03-28T07:15:04Z,1591.4
blastula,"Compose and send out responsive HTML email messages that render
    perfectly across a range of email clients and device sizes. Helper functions
    let the user insert embedded images, web link buttons, and 'ggplot2' plot
    objects into the message body. Messages can be sent through an 'SMTP'
    server, through the 'RStudio Connect' service, or through the 'Mailgun' API
    service <http://mailgun.com/>.",2020-05-19,Richard Iannone,https://github.com/rich-iannone/blastula,TRUE,https://github.com/rich-iannone/blastula,37627,297,2020-05-19T16:43:28Z,126.6902356902357
blindrecalc,"Computation of key characteristics and plots for blinded sample size recalculation.
   Continuous as well as binary endpoints are supported in superiority and non-inferiority trials.
   The implemented methods include the approaches by
   Lu, K. (2019) <doi:10.1002/pst.1737>,
   Kieser, M. and Friede, T. (2000) <doi:10.1002/(SICI)1097-0258(20000415)19:7%3C901::AID-SIM405%3E3.0.CO;2-L>,
   Friede, T. and Kieser, M. (2004) <doi:10.1002/pst.140>, 
   Friede, T., Mitchell, C., Mueller-Veltern, G. (2007) <doi:10.1002/bimj.200610373>, and
   Friede, T. and Kieser, M. (2011) <doi:10.3414/ME09-01-0063>.",2020-05-11,Maximilian Pilz,https://github.com/imbi-heidelberg/blindrecalc,TRUE,https://github.com/imbi-heidelberg/blindrecalc,389,2,2020-05-11T14:35:39Z,194.5
blme,"Maximum a posteriori estimation for linear and generalized
             linear mixed-effects models in a Bayesian setting. Extends
             'lme4' by Douglas Bates, Martin Maechler, Ben Bolker, and Steve Walker.",2015-06-14,Vincent Dorie,https://github.com/vdorie/blme,TRUE,https://github.com/vdorie/blme,169550,25,2020-02-26T19:20:44Z,6782
blob,"R's raw vector is useful for storing a single
    binary object.  What if you want to put a vector of them in a data
    frame? The 'blob' package provides the blob object, a list of raw
    vectors, suitable for use as a column in data frame.",2020-01-20,Kirill Müller,https://github.com/tidyverse/blob,TRUE,https://github.com/tidyverse/blob,3104956,28,2020-01-23T12:25:21Z,110891.28571428571
blockCV,"Creating spatially or environmentally separated folds for cross-validation to provide a robust error estimation in spatially structured environments; Investigating and visualising the effective range of spatial autocorrelation in continuous raster covariates to find an initial realistic distance band to separate training and testing datasets spatially described in Valavi, R. et al. (2019) <doi:10.1111/2041-210X.13107>.",2020-02-23,Roozbeh Valavi,https://github.com/rvalavi/blockCV,TRUE,https://github.com/rvalavi/blockcv,2912,58,2020-04-22T13:30:58Z,50.206896551724135
blockForest,"A random forest variant 'block forest' ('BlockForest') tailored to the 
  prediction of binary, survival and continuous outcomes using block-structured 
  covariate data, for example, clinical covariates plus measurements of a certain 
  omics data type or multi-omics data, that is, data for which measurements of 
  different types of omics data and/or clinical data for each patient exist. Examples 
  of different omics data types include gene expression measurements, mutation data
  and copy number variation measurements.
  Block forest are presented in Hornung & Wright (2019). The package includes four
  other random forest variants for multi-omics data: 'RandomBlock', 'BlockVarSel', 
  'VarProb', and 'SplitWeights'. These were also considered in Hornung & Wright (2019), 
  but performed worse than block forest in their comparison study based on 20 real 
  multi-omics data sets. Therefore, we recommend to use block forest ('BlockForest') 
  in applications. The other random forest variants can, however, be consulted for 
  academic purposes, for example, in the context of further methodological 
  developments. 
  Reference: Hornung, R. & Wright, M. N. (2019) Block Forests: random forests for blocks of clinical and omics covariate data. BMC Bioinformatics 20:358. <doi:10.1186/s12859-019-2942-y>.",2019-12-06,Roman Hornung,https://github.com/bips-hb/blockForest,TRUE,https://github.com/bips-hb/blockforest,8250,3,2019-12-06T08:01:03Z,2750
blockRAR,"Computes power for response-adaptive randomization with a block design that captures both the time and treatment effect. T. Chandereng, R. Chappell (2019) <arXiv:1904.07758>.",2020-01-21,Thevaa Chandereng,https://github.com/thevaachandereng/blockRAR/,TRUE,https://github.com/thevaachandereng/blockrar,5652,2,2020-06-07T17:51:49Z,2826
blogdown,"Write blog posts and web pages in R Markdown. This package supports
    the static site generator 'Hugo' (<https://gohugo.io>) best, and it also
    supports 'Jekyll' (<http://jekyllrb.com>) and 'Hexo' (<https://hexo.io>).",2020-05-22,Yihui Xie,https://github.com/rstudio/blogdown,TRUE,https://github.com/rstudio/blogdown,144961,1156,2020-05-28T15:33:27Z,125.39878892733564
blorr,"Tools designed to make it easier for beginner and intermediate users to build and validate 
    binary logistic regression models. Includes bivariate analysis, comprehensive regression output, 
    model fit statistics, variable selection procedures, model validation techniques and a 'shiny' 
    app for interactive model building.",2020-05-28,Aravind Hebbali,"URL: https://blorr.rsquaredacademy.com/,
https://github.com/rsquaredacademy/blorr",TRUE,https://github.com/rsquaredacademy/blorr,15594,12,2020-05-28T13:25:52Z,1299.5
blscrapeR,"Scrapes various data from <https://www.bls.gov/>. The U.S. Bureau of Labor Statistics is the statistical branch of the United States Department of Labor. The package has additional functions to help parse, analyze and visualize the data.",2019-12-17,Kris Eberwein,https://github.com/keberwein/blscrapeR,TRUE,https://github.com/keberwein/blscraper,34028,70,2019-12-17T16:56:17Z,486.1142857142857
bltm,"Fits latent threshold model for simulated data
    and describes how to adjust model using real data. Implements algorithm
    proposed by Nakajima and West (2013) <doi:10.1080/07350015.2012.747847>. 
    This package has a function to generate data, a function to configure 
    priors and a function to fit the model. Examples may be checked inside 
    the demonstration files.",2019-07-18,Julio Trecenti,https://github.com/curso-r/bltm,TRUE,https://github.com/curso-r/bltm,4238,1,2019-07-13T18:39:36Z,4238
BMA,"Package for Bayesian model averaging and variable selection for linear models,
        generalized linear models and survival models (cox
        regression).",2020-03-11,Adrian Raftery,"http://stats.research.att.com/volinsky/bma.html,
https://github.com/hanase/BMA",TRUE,https://github.com/hanase/bma,195487,6,2020-03-10T23:13:48Z,32581.166666666668
bmass,"Multivariate tool for analyzing genome-wide association
    study results in the form of univariate summary statistics. The 
    goal of 'bmass' is to comprehensively test all possible multivariate
    models given the phenotypes and datasets provided. Multivariate
    models are determined by assigning each phenotype to being either
    Unassociated (U), Directly associated (D) or Indirectly associated
    (I) with the genetic variant of interest. Test results for each model 
    are presented in the form of Bayes factors, thereby allowing direct
    comparisons between models. The underlying framework implemented
    here is based on the modeling developed in ""A Unified Framework 
    for Association Analysis with Multiple Related Phenotypes"",
    M. Stephens (2013) <doi:10.1371/journal.pone.0065245>.",2019-05-17,Michael Turchin,https://github.com/mturchin20/bmass,TRUE,https://github.com/mturchin20/bmass,4654,8,2020-05-17T00:57:35Z,581.75
